Created At,type,User Name,NumFollowers,NumRetweets,NumFavorites,NumReplies,statusID,link
2019-04-15 19:39:53 CDT-0500,education,UCF,172242,0,0,1,1117875208767954944,https://twitter.com/UCF/status/1117875208767954944
2019-04-15 19:37:40 CDT-0500,education,UCF,172242,0,0,49,1117874649302360064,https://twitter.com/UCF/status/1117874649302360064
2019-04-15 19:34:00 CDT-0500,education,UCF,172242,1,0,3,1117873729390903297,https://twitter.com/UCF/status/1117873729390903297
2019-04-15 18:23:34 CDT-0500,education,UCF,172242,3,7,0,1117856000776769537,https://twitter.com/UCF/status/1117856000776769537
2019-04-15 13:53:00 CDT-0500,education,UCF,172242,3,45,0,1117787911846494208,https://twitter.com/UCF/status/1117787911846494208
2019-04-14 22:07:52 CDT-0500,education,UCF,172242,0,8,1,1117550063818031104,https://twitter.com/UCF/status/1117550063818031104
2019-04-14 20:45:00 CDT-0500,education,UCF,172242,2,23,0,1117529207180025857,https://twitter.com/UCF/status/1117529207180025857
2019-04-14 20:30:00 CDT-0500,education,UCF,172242,6,56,1,1117525431685509120,https://twitter.com/UCF/status/1117525431685509120
2019-04-14 16:37:00 CDT-0500,education,UCF,172242,3,16,0,1117466795395313664,https://twitter.com/UCF/status/1117466795395313664
2019-04-14 14:29:31 CDT-0500,education,UCF,172242,20,167,0,1117434714527285248,https://twitter.com/UCF/status/1117434714527285248
2019-04-13 18:31:22 CDT-0500,education,UCF,172242,0,0,2,1117133189280083971,https://twitter.com/UCF/status/1117133189280083971
2019-04-13 14:03:18 CDT-0500,education,UCF,172242,0,0,1,1117065730686689281,https://twitter.com/UCF/status/1117065730686689281
2019-04-13 00:02:00 CDT-0500,education,UCF,172242,13,54,2,1116854007828344832,https://twitter.com/UCF/status/1116854007828344832
2019-04-12 20:45:20 CDT-0500,education,UCF,172242,0,1,1,1116804515146141709,https://twitter.com/UCF/status/1116804515146141709
2019-04-12 20:35:00 CDT-0500,education,UCF,172242,15,117,1,1116801914455220224,https://twitter.com/UCF/status/1116801914455220224
2019-04-12 18:54:12 CDT-0500,education,UCF,172242,0,4,2,1116776547170566146,https://twitter.com/UCF/status/1116776547170566146
2019-04-12 18:07:00 CDT-0500,education,UCF,172242,4,9,0,1116764668909875201,https://twitter.com/UCF/status/1116764668909875201
2019-04-12 16:05:00 CDT-0500,education,UCF,172242,0,6,0,1116733967674294272,https://twitter.com/UCF/status/1116733967674294272
2019-04-12 15:18:28 CDT-0500,education,UCF,172242,0,4,18,1116722257848688642,https://twitter.com/UCF/status/1116722257848688642
2019-04-12 14:07:00 CDT-0500,education,UCF,172242,2,15,0,1116704271309787141,https://twitter.com/UCF/status/1116704271309787141
2019-04-12 12:46:08 CDT-0500,education,UCF,172242,0,0,2,1116683919997452291,https://twitter.com/UCF/status/1116683919997452291
2019-04-12 11:39:07 CDT-0500,education,UCF,172242,1,0,1,1116667056307494915,https://twitter.com/UCF/status/1116667056307494915
2019-04-12 11:38:23 CDT-0500,education,UCF,172242,1,2,1,1116666873360392192,https://twitter.com/UCF/status/1116666873360392192
2019-04-12 00:36:04 CDT-0500,education,UCF,172242,0,1,218,1116500192138858496,https://twitter.com/UCF/status/1116500192138858496
2019-04-11 22:08:00 CDT-0500,education,UCF,172242,5,25,0,1116462931154219009,https://twitter.com/UCF/status/1116462931154219009
2019-04-11 20:20:24 CDT-0500,education,UCF,172242,0,0,0,1116435854602448899,https://twitter.com/UCF/status/1116435854602448899
2019-04-11 20:19:59 CDT-0500,education,UCF,172242,1,3,218,1116435749296115712,https://twitter.com/UCF/status/1116435749296115712
2019-04-11 20:19:49 CDT-0500,education,UCF,172242,2,30,0,1116435707969642497,https://twitter.com/UCF/status/1116435707969642497
2019-04-11 19:53:20 CDT-0500,education,UCF,172242,3,76,0,1116429041823899650,https://twitter.com/UCF/status/1116429041823899650
2019-04-11 19:44:12 CDT-0500,education,UCF,172242,0,1,218,1116426743433314305,https://twitter.com/UCF/status/1116426743433314305
2019-04-11 19:41:43 CDT-0500,education,UCF,172242,0,1,218,1116426119874588673,https://twitter.com/UCF/status/1116426119874588673
2019-04-11 19:41:28 CDT-0500,education,UCF,172242,0,1,218,1116426057509478401,https://twitter.com/UCF/status/1116426057509478401
2019-04-11 19:40:09 CDT-0500,education,UCF,172242,0,0,218,1116425723936481282,https://twitter.com/UCF/status/1116425723936481282
2019-04-11 19:39:59 CDT-0500,education,UCF,172242,0,1,218,1116425681250992128,https://twitter.com/UCF/status/1116425681250992128
2019-04-11 19:39:39 CDT-0500,education,UCF,172242,0,1,218,1116425599051026433,https://twitter.com/UCF/status/1116425599051026433
2019-04-11 19:39:16 CDT-0500,education,UCF,172242,0,9,218,1116425501680328711,https://twitter.com/UCF/status/1116425501680328711
2019-04-11 19:38:55 CDT-0500,education,UCF,172242,0,1,218,1116425414329667586,https://twitter.com/UCF/status/1116425414329667586
2019-04-11 19:33:45 CDT-0500,education,UCF,172242,0,1,218,1116424112111538176,https://twitter.com/UCF/status/1116424112111538176
2019-04-11 19:31:20 CDT-0500,education,UCF,172242,0,1,218,1116423505183170560,https://twitter.com/UCF/status/1116423505183170560
2019-04-11 19:31:03 CDT-0500,education,UCF,172242,0,0,218,1116423433905213441,https://twitter.com/UCF/status/1116423433905213441
2019-04-11 19:30:28 CDT-0500,education,UCF,172242,0,0,218,1116423287444316160,https://twitter.com/UCF/status/1116423287444316160
2019-04-11 18:36:09 CDT-0500,education,UCF,172242,0,1,218,1116409616697569286,https://twitter.com/UCF/status/1116409616697569286
2019-04-11 17:00:00 CDT-0500,education,UCF,172242,0,3,218,1116385422777696256,https://twitter.com/UCF/status/1116385422777696256
2019-04-11 16:22:04 CDT-0500,education,UCF,172242,0,0,218,1116375876747313152,https://twitter.com/UCF/status/1116375876747313152
2019-04-11 16:08:46 CDT-0500,education,UCF,172242,1,1,218,1116372526081478656,https://twitter.com/UCF/status/1116372526081478656
2019-04-11 16:08:12 CDT-0500,education,UCF,172242,0,0,218,1116372383600979968,https://twitter.com/UCF/status/1116372383600979968
2019-04-11 16:07:46 CDT-0500,education,UCF,172242,0,0,218,1116372276692377601,https://twitter.com/UCF/status/1116372276692377601
2019-04-11 15:59:56 CDT-0500,education,UCF,172242,0,0,218,1116370306069934081,https://twitter.com/UCF/status/1116370306069934081
2019-04-11 15:59:45 CDT-0500,education,UCF,172242,0,0,218,1116370257831178242,https://twitter.com/UCF/status/1116370257831178242
2019-04-11 15:59:24 CDT-0500,education,UCF,172242,0,0,218,1116370168870002688,https://twitter.com/UCF/status/1116370168870002688
2019-04-11 15:59:11 CDT-0500,education,UCF,172242,0,0,218,1116370115556249600,https://twitter.com/UCF/status/1116370115556249600
2019-04-11 15:58:52 CDT-0500,education,UCF,172242,0,2,218,1116370037777084416,https://twitter.com/UCF/status/1116370037777084416
2019-04-11 15:58:28 CDT-0500,education,UCF,172242,0,0,218,1116369933942833157,https://twitter.com/UCF/status/1116369933942833157
2019-04-11 15:57:47 CDT-0500,education,UCF,172242,0,1,218,1116369763826044928,https://twitter.com/UCF/status/1116369763826044928
2019-04-11 15:57:07 CDT-0500,education,UCF,172242,0,1,218,1116369597429624832,https://twitter.com/UCF/status/1116369597429624832
2019-04-11 15:56:56 CDT-0500,education,UCF,172242,0,2,218,1116369551145484294,https://twitter.com/UCF/status/1116369551145484294
2019-04-11 15:56:17 CDT-0500,education,UCF,172242,0,1,218,1116369386191847424,https://twitter.com/UCF/status/1116369386191847424
2019-04-11 15:55:40 CDT-0500,education,UCF,172242,0,0,218,1116369232021868545,https://twitter.com/UCF/status/1116369232021868545
2019-04-11 15:55:23 CDT-0500,education,UCF,172242,0,0,218,1116369161532444675,https://twitter.com/UCF/status/1116369161532444675
2019-04-11 15:54:54 CDT-0500,education,UCF,172242,0,0,218,1116369036261167106,https://twitter.com/UCF/status/1116369036261167106
2019-04-11 15:22:10 CDT-0500,education,UCF,172242,0,3,218,1116360799205904385,https://twitter.com/UCF/status/1116360799205904385
2019-04-11 15:21:55 CDT-0500,education,UCF,172242,0,1,218,1116360738896003072,https://twitter.com/UCF/status/1116360738896003072
2019-04-11 15:21:41 CDT-0500,education,UCF,172242,0,1,218,1116360677688586241,https://twitter.com/UCF/status/1116360677688586241
2019-04-11 15:21:30 CDT-0500,education,UCF,172242,0,0,218,1116360634650767361,https://twitter.com/UCF/status/1116360634650767361
2019-04-11 15:21:13 CDT-0500,education,UCF,172242,0,3,218,1116360559925125121,https://twitter.com/UCF/status/1116360559925125121
2019-04-11 15:20:44 CDT-0500,education,UCF,172242,0,0,218,1116360440005758976,https://twitter.com/UCF/status/1116360440005758976
2019-04-11 15:20:26 CDT-0500,education,UCF,172242,0,1,218,1116360365749805057,https://twitter.com/UCF/status/1116360365749805057
2019-04-11 15:20:14 CDT-0500,education,UCF,172242,0,1,218,1116360313249648640,https://twitter.com/UCF/status/1116360313249648640
2019-04-11 15:18:10 CDT-0500,education,UCF,172242,0,0,218,1116359795135733760,https://twitter.com/UCF/status/1116359795135733760
2019-04-11 15:17:49 CDT-0500,education,UCF,172242,0,1,218,1116359707692814336,https://twitter.com/UCF/status/1116359707692814336
2019-04-11 15:17:25 CDT-0500,education,UCF,172242,0,1,218,1116359604726837248,https://twitter.com/UCF/status/1116359604726837248
2019-04-16 19:15:22 CDT-0500,education,TAMU,265988,9,56,3,1118231428389642241,https://twitter.com/TAMU/status/1118231428389642241
2019-04-16 18:20:18 CDT-0500,education,TAMU,265988,3,9,0,1118217568475648000,https://twitter.com/TAMU/status/1118217568475648000
2019-04-16 16:05:26 CDT-0500,education,TAMU,265988,8,36,1,1118183629811793920,https://twitter.com/TAMU/status/1118183629811793920
2019-04-16 15:28:27 CDT-0500,education,TAMU,265988,6,47,0,1118174322764460032,https://twitter.com/TAMU/status/1118174322764460032
2019-04-15 16:31:44 CDT-0500,education,TAMU,265988,9,75,1,1117827859538698240,https://twitter.com/TAMU/status/1117827859538698240
2019-04-15 15:50:14 CDT-0500,education,TAMU,265988,7,16,0,1117817416254410757,https://twitter.com/TAMU/status/1117817416254410757
2019-04-15 15:19:24 CDT-0500,education,TAMU,265988,148,389,19,1117809656485822465,https://twitter.com/TAMU/status/1117809656485822465
2019-04-15 14:37:00 CDT-0500,education,TAMU,265988,1,1,1,1117798986210009088,https://twitter.com/TAMU/status/1117798986210009088
2019-04-15 14:35:19 CDT-0500,education,TAMU,265988,0,0,9,1117798562379784192,https://twitter.com/TAMU/status/1117798562379784192
2019-04-15 14:30:36 CDT-0500,education,TAMU,265988,14,82,0,1117797376842924032,https://twitter.com/TAMU/status/1117797376842924032
2019-04-15 13:37:08 CDT-0500,education,TAMU,265988,0,0,1,1117783918042861573,https://twitter.com/TAMU/status/1117783918042861573
2019-04-15 00:05:00 CDT-0500,education,TAMU,265988,293,1932,14,1117579538366513152,https://twitter.com/TAMU/status/1117579538366513152
2019-04-14 21:25:04 CDT-0500,education,TAMU,265988,9,50,0,1117539292266532865,https://twitter.com/TAMU/status/1117539292266532865
2019-04-14 20:17:34 CDT-0500,education,TAMU,265988,546,1343,18,1117522306027458562,https://twitter.com/TAMU/status/1117522306027458562
2019-04-14 17:05:11 CDT-0500,education,TAMU,265988,25,137,1,1117473888164896769,https://twitter.com/TAMU/status/1117473888164896769
2019-04-14 16:42:17 CDT-0500,education,TAMU,265988,0,8,1,1117468126499803136,https://twitter.com/TAMU/status/1117468126499803136
2019-04-14 16:34:26 CDT-0500,education,TAMU,265988,0,1,1,1117466148981956619,https://twitter.com/TAMU/status/1117466148981956619
2019-04-14 14:45:10 CDT-0500,education,TAMU,265988,3,21,0,1117438654354468871,https://twitter.com/TAMU/status/1117438654354468871
2019-04-14 14:07:21 CDT-0500,education,TAMU,265988,2,56,15,1117429136153284610,https://twitter.com/TAMU/status/1117429136153284610
2019-04-14 14:02:10 CDT-0500,education,TAMU,265988,0,2,2,1117427830726496256,https://twitter.com/TAMU/status/1117427830726496256
2019-04-14 01:36:16 CDT-0500,education,TAMU,265988,0,2,2,1117240120019750913,https://twitter.com/TAMU/status/1117240120019750913
2019-04-14 01:33:14 CDT-0500,education,TAMU,265988,1,2,3,1117239354613731329,https://twitter.com/TAMU/status/1117239354613731329
2019-04-14 01:27:39 CDT-0500,education,TAMU,265988,2,48,21,1117237951983964165,https://twitter.com/TAMU/status/1117237951983964165
2019-04-14 01:26:08 CDT-0500,education,TAMU,265988,1,2,2,1117237571590004737,https://twitter.com/TAMU/status/1117237571590004737
2019-04-14 01:25:31 CDT-0500,education,TAMU,265988,1,1,12,1117237413678604288,https://twitter.com/TAMU/status/1117237413678604288
2019-04-14 01:25:22 CDT-0500,education,TAMU,265988,1,1,3,1117237377133686784,https://twitter.com/TAMU/status/1117237377133686784
2019-04-14 01:25:06 CDT-0500,education,TAMU,265988,0,1,6,1117237310607822848,https://twitter.com/TAMU/status/1117237310607822848
2019-04-14 01:22:19 CDT-0500,education,TAMU,265988,0,2,2,1117236610062540800,https://twitter.com/TAMU/status/1117236610062540800
2019-04-14 01:15:34 CDT-0500,education,TAMU,265988,1,1,3,1117234911809875968,https://twitter.com/TAMU/status/1117234911809875968
2019-04-14 01:15:14 CDT-0500,education,TAMU,265988,0,1,1,1117234827038793730,https://twitter.com/TAMU/status/1117234827038793730
2019-04-14 01:14:54 CDT-0500,education,TAMU,265988,0,2,1,1117234742393438209,https://twitter.com/TAMU/status/1117234742393438209
2019-04-14 01:14:36 CDT-0500,education,TAMU,265988,0,1,3,1117234667156070401,https://twitter.com/TAMU/status/1117234667156070401
2019-04-14 01:14:24 CDT-0500,education,TAMU,265988,0,1,1,1117234615507456000,https://twitter.com/TAMU/status/1117234615507456000
2019-04-14 01:14:04 CDT-0500,education,TAMU,265988,0,1,11,1117234534343376896,https://twitter.com/TAMU/status/1117234534343376896
2019-04-14 01:13:37 CDT-0500,education,TAMU,265988,0,1,2,1117234420568723456,https://twitter.com/TAMU/status/1117234420568723456
2019-04-14 01:08:44 CDT-0500,education,TAMU,265988,1,1,1,1117233191557980160,https://twitter.com/TAMU/status/1117233191557980160
2019-04-14 01:08:14 CDT-0500,education,TAMU,265988,0,3,1,1117233064881606657,https://twitter.com/TAMU/status/1117233064881606657
2019-04-14 01:06:38 CDT-0500,education,TAMU,265988,1,4,2,1117232663000158208,https://twitter.com/TAMU/status/1117232663000158208
2019-04-14 01:04:54 CDT-0500,education,TAMU,265988,0,0,4,1117232225790103553,https://twitter.com/TAMU/status/1117232225790103553
2019-04-14 01:04:31 CDT-0500,education,TAMU,265988,0,2,3,1117232128243245056,https://twitter.com/TAMU/status/1117232128243245056
2019-04-14 01:03:35 CDT-0500,education,TAMU,265988,0,5,4,1117231892707848193,https://twitter.com/TAMU/status/1117231892707848193
2019-04-14 01:03:16 CDT-0500,education,TAMU,265988,1,2,3,1117231813636829184,https://twitter.com/TAMU/status/1117231813636829184
2019-04-14 01:02:56 CDT-0500,education,TAMU,265988,1,5,1,1117231729033531392,https://twitter.com/TAMU/status/1117231729033531392
2019-04-14 00:52:02 CDT-0500,education,TAMU,265988,0,1,2,1117228988320178176,https://twitter.com/TAMU/status/1117228988320178176
2019-04-14 00:49:07 CDT-0500,education,TAMU,265988,2,5,3,1117228253125726209,https://twitter.com/TAMU/status/1117228253125726209
2019-04-14 00:48:16 CDT-0500,education,TAMU,265988,1,4,3,1117228041095323649,https://twitter.com/TAMU/status/1117228041095323649
2019-04-14 00:48:01 CDT-0500,education,TAMU,265988,1,3,2,1117227977945821186,https://twitter.com/TAMU/status/1117227977945821186
2019-04-14 00:18:00 CDT-0500,education,TAMU,265988,24,201,4,1117220421387071489,https://twitter.com/TAMU/status/1117220421387071489
2019-04-13 23:18:36 CDT-0500,education,TAMU,265988,17,483,10,1117205474154295300,https://twitter.com/TAMU/status/1117205474154295300
2019-04-13 23:03:52 CDT-0500,education,TAMU,265988,151,1388,10,1117201765466873856,https://twitter.com/TAMU/status/1117201765466873856
2019-04-13 20:49:09 CDT-0500,education,TAMU,265988,1,1,1,1117167862488104960,https://twitter.com/TAMU/status/1117167862488104960
2019-04-13 20:46:52 CDT-0500,education,TAMU,265988,0,1,3,1117167290028580865,https://twitter.com/TAMU/status/1117167290028580865
2019-04-13 20:43:52 CDT-0500,education,TAMU,265988,0,0,1,1117166536802938881,https://twitter.com/TAMU/status/1117166536802938881
2019-04-13 20:42:33 CDT-0500,education,TAMU,265988,0,1,2,1117166202432962562,https://twitter.com/TAMU/status/1117166202432962562
2019-04-13 20:42:08 CDT-0500,education,TAMU,265988,0,1,4,1117166097587949568,https://twitter.com/TAMU/status/1117166097587949568
2019-04-13 20:40:04 CDT-0500,education,TAMU,265988,0,1,3,1117165577976590337,https://twitter.com/TAMU/status/1117165577976590337
2019-04-13 14:45:12 CDT-0500,education,TAMU,265988,2,36,0,1117076275045314566,https://twitter.com/TAMU/status/1117076275045314566
2019-04-13 02:58:32 CDT-0500,education,TAMU,265988,0,2,1,1116898435901337602,https://twitter.com/TAMU/status/1116898435901337602
2019-04-13 02:57:47 CDT-0500,education,TAMU,265988,7,141,1,1116898246306291717,https://twitter.com/TAMU/status/1116898246306291717
2019-04-13 02:57:46 CDT-0500,education,TAMU,265988,15,292,1,1116898240140578822,https://twitter.com/TAMU/status/1116898240140578822
2019-04-13 02:57:44 CDT-0500,education,TAMU,265988,19,310,1,1116898235149369345,https://twitter.com/TAMU/status/1116898235149369345
2019-04-13 01:55:42 CDT-0500,education,TAMU,265988,11,329,4,1116882621114531841,https://twitter.com/TAMU/status/1116882621114531841
2019-04-13 00:19:44 CDT-0500,education,TAMU,265988,98,1041,4,1116858470597316609,https://twitter.com/TAMU/status/1116858470597316609
2019-04-12 20:11:38 CDT-0500,education,TAMU,265988,6,28,0,1116796035186163723,https://twitter.com/TAMU/status/1116796035186163723
2019-04-12 19:51:46 CDT-0500,education,TAMU,265988,0,4,10,1116791034367729665,https://twitter.com/TAMU/status/1116791034367729665
2019-04-12 19:00:14 CDT-0500,education,TAMU,265988,1,0,0,1116778066540408832,https://twitter.com/TAMU/status/1116778066540408832
2019-04-12 18:55:38 CDT-0500,education,TAMU,265988,1,14,6,1116776907901739008,https://twitter.com/TAMU/status/1116776907901739008
2019-04-12 18:54:43 CDT-0500,education,TAMU,265988,33,202,0,1116776679396007936,https://twitter.com/TAMU/status/1116776679396007936
2019-04-12 18:17:50 CDT-0500,education,TAMU,265988,0,4,10,1116767397535416323,https://twitter.com/TAMU/status/1116767397535416323
2019-04-12 16:57:56 CDT-0500,education,TAMU,265988,1,3,3,1116747287479427072,https://twitter.com/TAMU/status/1116747287479427072
2019-04-12 16:26:13 CDT-0500,education,TAMU,265988,2,91,0,1116739308512268290,https://twitter.com/TAMU/status/1116739308512268290
2019-04-12 16:22:31 CDT-0500,education,TAMU,265988,0,13,10,1116738375686545408,https://twitter.com/TAMU/status/1116738375686545408
2019-04-12 15:32:42 CDT-0500,education,TAMU,265988,1,6,1,1116725837984878592,https://twitter.com/TAMU/status/1116725837984878592
2019-04-12 15:15:20 CDT-0500,education,TAMU,265988,7,31,1,1116721469730557952,https://twitter.com/TAMU/status/1116721469730557952
2019-04-12 15:05:36 CDT-0500,education,TAMU,265988,0,7,2,1116719020756164615,https://twitter.com/TAMU/status/1116719020756164615
2019-04-12 15:05:18 CDT-0500,education,TAMU,265988,16,130,1,1116718944377819144,https://twitter.com/TAMU/status/1116718944377819144
2019-04-12 14:53:40 CDT-0500,education,TAMU,265988,1,2,10,1116716014186659841,https://twitter.com/TAMU/status/1116716014186659841
2019-04-12 14:52:24 CDT-0500,education,TAMU,265988,2,2,1,1116715697873330177,https://twitter.com/TAMU/status/1116715697873330177
2019-04-12 14:51:56 CDT-0500,education,TAMU,265988,0,0,1,1116715580076306432,https://twitter.com/TAMU/status/1116715580076306432
2019-04-12 13:36:03 CDT-0500,education,TAMU,265988,1,1,9,1116696484173570048,https://twitter.com/TAMU/status/1116696484173570048
2019-04-12 13:32:47 CDT-0500,education,TAMU,265988,0,1,4,1116695662278660096,https://twitter.com/TAMU/status/1116695662278660096
2019-04-12 13:28:46 CDT-0500,education,TAMU,265988,354,2103,10,1116694649975058432,https://twitter.com/TAMU/status/1116694649975058432
2019-04-12 01:03:57 CDT-0500,education,TAMU,265988,57,473,3,1116507211935690752,https://twitter.com/TAMU/status/1116507211935690752
2019-04-11 23:51:54 CDT-0500,education,TAMU,265988,0,0,1,1116489078034370561,https://twitter.com/TAMU/status/1116489078034370561
2019-04-11 19:15:12 CDT-0500,education,TAMU,265988,5,78,1,1116419443964416002,https://twitter.com/TAMU/status/1116419443964416002
2019-04-11 18:25:08 CDT-0500,education,TAMU,265988,19,78,2,1116406846515044353,https://twitter.com/TAMU/status/1116406846515044353
2019-04-11 17:35:11 CDT-0500,education,TAMU,265988,10,43,0,1116394274797641730,https://twitter.com/TAMU/status/1116394274797641730
2019-04-11 16:25:14 CDT-0500,education,TAMU,265988,12,88,0,1116376670099972096,https://twitter.com/TAMU/status/1116376670099972096
2019-04-11 15:24:48 CDT-0500,education,TAMU,265988,10,60,0,1116361464825176064,https://twitter.com/TAMU/status/1116361464825176064
2019-04-16 18:40:40 CDT-0500,education,OhioState,321571,2,71,1,1118222693311111168,https://twitter.com/OhioState/status/1118222693311111168
2019-04-16 13:00:22 CDT-0500,education,OhioState,321571,8,33,1,1118137055886942209,https://twitter.com/OhioState/status/1118137055886942209
2019-04-15 19:10:09 CDT-0500,education,OhioState,321571,1,17,2,1117867726700068864,https://twitter.com/OhioState/status/1117867726700068864
2019-04-15 13:40:27 CDT-0500,education,OhioState,321571,27,654,3,1117784754265497601,https://twitter.com/OhioState/status/1117784754265497601
2019-04-15 13:00:19 CDT-0500,education,OhioState,321571,3,11,1,1117774652779241472,https://twitter.com/OhioState/status/1117774652779241472
2019-04-14 19:00:00 CDT-0500,education,OhioState,321571,3,21,0,1117502785313026050,https://twitter.com/OhioState/status/1117502785313026050
2019-04-14 13:00:44 CDT-0500,education,OhioState,321571,10,91,0,1117412372833087493,https://twitter.com/OhioState/status/1117412372833087493
2019-04-13 20:00:00 CDT-0500,education,OhioState,321571,15,79,0,1117155496002228225,https://twitter.com/OhioState/status/1117155496002228225
2019-04-13 17:35:00 CDT-0500,education,OhioState,321571,81,364,3,1117119004030582784,https://twitter.com/OhioState/status/1117119004030582784
2019-04-13 13:00:35 CDT-0500,education,OhioState,321571,63,586,5,1117049947617157120,https://twitter.com/OhioState/status/1117049947617157120
2019-04-12 19:00:00 CDT-0500,education,OhioState,321571,2,26,2,1116778009397268480,https://twitter.com/OhioState/status/1116778009397268480
2019-04-12 13:00:50 CDT-0500,education,OhioState,321571,13,54,11,1116687622284431361,https://twitter.com/OhioState/status/1116687622284431361
2019-04-11 19:00:41 CDT-0500,education,OhioState,321571,4,12,1,1116415792491450370,https://twitter.com/OhioState/status/1116415792491450370
2019-04-11 13:00:22 CDT-0500,education,OhioState,321571,12,97,1,1116325116500160512,https://twitter.com/OhioState/status/1116325116500160512
2019-04-10 18:00:00 CDT-0500,education,OhioState,321571,2,34,2,1116038133676531712,https://twitter.com/OhioState/status/1116038133676531712
2019-04-10 13:00:24 CDT-0500,education,OhioState,321571,2,16,0,1115962736003956736,https://twitter.com/OhioState/status/1115962736003956736
2019-04-09 20:05:57 CDT-0500,education,OhioState,321571,32,164,1,1115707441889579008,https://twitter.com/OhioState/status/1115707441889579008
2019-04-09 12:40:37 CDT-0500,education,OhioState,321571,6,26,1,1115595367393964032,https://twitter.com/OhioState/status/1115595367393964032
2019-04-08 18:48:47 CDT-0500,education,OhioState,321571,12,151,0,1115325634073563137,https://twitter.com/OhioState/status/1115325634073563137
2019-04-08 13:00:00 CDT-0500,education,OhioState,321571,2,31,0,1115237859458523137,https://twitter.com/OhioState/status/1115237859458523137
2019-04-07 19:00:53 CDT-0500,education,OhioState,321571,11,31,0,1114966290005987330,https://twitter.com/OhioState/status/1114966290005987330
2019-04-07 13:00:01 CDT-0500,education,OhioState,321571,2,12,0,1114875475048816642,https://twitter.com/OhioState/status/1114875475048816642
2019-04-06 19:00:00 CDT-0500,education,OhioState,321571,2,72,2,1114603681100386304,https://twitter.com/OhioState/status/1114603681100386304
2019-04-06 13:00:01 CDT-0500,education,OhioState,321571,21,68,0,1114513087292424193,https://twitter.com/OhioState/status/1114513087292424193
2019-04-05 19:00:28 CDT-0500,education,OhioState,321571,3,26,1,1114241411170304000,https://twitter.com/OhioState/status/1114241411170304000
2019-04-05 13:00:45 CDT-0500,education,OhioState,321571,1,11,0,1114150885465186310,https://twitter.com/OhioState/status/1114150885465186310
2019-04-04 19:00:01 CDT-0500,education,OhioState,321571,7,97,0,1113878908074627072,https://twitter.com/OhioState/status/1113878908074627072
2019-04-04 15:57:52 CDT-0500,education,OhioState,321571,0,0,1,1113833068215848967,https://twitter.com/OhioState/status/1113833068215848967
2019-04-04 13:00:18 CDT-0500,education,OhioState,321571,5,25,0,1113788381786460162,https://twitter.com/OhioState/status/1113788381786460162
2019-04-03 19:00:01 CDT-0500,education,OhioState,321571,9,60,0,1113516522025168898,https://twitter.com/OhioState/status/1113516522025168898
2019-04-03 15:41:10 CDT-0500,education,OhioState,321571,1,9,2,1113466478911721475,https://twitter.com/OhioState/status/1113466478911721475
2019-04-03 13:00:24 CDT-0500,education,OhioState,321571,3,23,0,1113426020684718080,https://twitter.com/OhioState/status/1113426020684718080
2019-04-02 19:00:28 CDT-0500,education,OhioState,321571,3,57,0,1113154247787515905,https://twitter.com/OhioState/status/1113154247787515905
2019-04-02 13:00:20 CDT-0500,education,OhioState,321571,7,57,0,1113063616591220736,https://twitter.com/OhioState/status/1113063616591220736
2019-04-01 21:15:48 CDT-0500,education,OhioState,321571,0,0,1,1112825917141909511,https://twitter.com/OhioState/status/1112825917141909511
2019-04-01 19:22:30 CDT-0500,education,OhioState,321571,68,472,11,1112797405752246272,https://twitter.com/OhioState/status/1112797405752246272
2019-04-01 13:00:23 CDT-0500,education,OhioState,321571,2,18,0,1112701242604769280,https://twitter.com/OhioState/status/1112701242604769280
2019-03-31 20:00:46 CDT-0500,education,OhioState,321571,17,71,2,1112444645424930817,https://twitter.com/OhioState/status/1112444645424930817
2019-03-31 13:00:29 CDT-0500,education,OhioState,321571,11,63,1,1112338876868296707,https://twitter.com/OhioState/status/1112338876868296707
2019-03-30 19:00:28 CDT-0500,education,OhioState,321571,5,18,0,1112067083322445824,https://twitter.com/OhioState/status/1112067083322445824
2019-03-30 13:00:00 CDT-0500,education,OhioState,321571,17,88,0,1111976367955034112,https://twitter.com/OhioState/status/1111976367955034112
2019-03-29 19:00:00 CDT-0500,education,OhioState,321571,36,500,5,1111704577823424513,https://twitter.com/OhioState/status/1111704577823424513
2019-03-29 13:00:19 CDT-0500,education,OhioState,321571,3,24,0,1111614061911916546,https://twitter.com/OhioState/status/1111614061911916546
2019-03-28 19:00:00 CDT-0500,education,OhioState,321571,5,21,0,1111342189273976832,https://twitter.com/OhioState/status/1111342189273976832
2019-03-28 13:00:00 CDT-0500,education,OhioState,321571,107,867,6,1111251593918382086,https://twitter.com/OhioState/status/1111251593918382086
2019-03-27 19:00:01 CDT-0500,education,OhioState,321571,4,14,0,1110979804340334594,https://twitter.com/OhioState/status/1110979804340334594
2019-03-27 13:00:21 CDT-0500,education,OhioState,321571,2,42,0,1110889292447080448,https://twitter.com/OhioState/status/1110889292447080448
2019-03-26 20:21:50 CDT-0500,education,OhioState,321571,0,1,1,1110638007873388545,https://twitter.com/OhioState/status/1110638007873388545
2019-03-26 19:00:24 CDT-0500,education,OhioState,321571,4,19,0,1110617513174466561,https://twitter.com/OhioState/status/1110617513174466561
2019-03-26 13:00:07 CDT-0500,education,OhioState,321571,99,688,7,1110526847744462849,https://twitter.com/OhioState/status/1110526847744462849
